,id,state,gender,median_home_val,median_household_income,ic2,ic3,ic4,ic5,avggift,target_d
466,52740,TN,F,273,138,150,152,163,7089,7.604651163,8
467,159174,California,F,1709,368,422,408,454,14118,7.176470588,10
468,156903,California,M,2307,477,478,490,499,14345,3.214285714,3
469,177926,OR,M,691,263,308,327,360,12166,9.866666667,15
470,142057,NV,F,2479,409,456,500,557,23023,11.6,15
471,175637,OR,M,858,502,505,555,574,20867,15,20
472,32096,FL,M,351,205,225,238,254,8456,13,16
473,26946,GA,F,1672,722,732,765,770,29286,23,30
474,160863,California,J,1069,267,320,318,369,11849,8.222222222,10
475,57162,KY,F,463,249,265,308,298,11621,11.5,20
476,12220,TN,M,470,245,273,314,348,12519,6.555555556,5
477,170563,California,F,1248,289,348,346,379,17282,7.5,5
478,79389,WI,male,492,316,349,304,339,12451,10.14285714,11
479,180752,WA,male,2800,368,438,500,528,25386,6.166666667,8
480,82701,MN,F,994,437,488,491,540,18133,10,25
481,158506,California,F,1654,159,203,266,313,8018,10,15
482,84708,MN,F,653,327,364,350,395,13079,17,25
483,103543,MO,M,402,162,192,210,241,9434,9.214285714,11
484,164175,California,F,1914,351,399,392,437,18951,9.090909091,15
485,145120,California,F,5619,572,942,649,995,43978,12.54545455,10
486,55358,MS,female,426,139,130,169,156,4437,15.83333333,30
487,26665,GA,M,670,268,321,336,383,13147,7.375,30
488,42279,FL,F,400,216,242,247,279,9840,5.6,5
489,148354,California,F,2206,574,567,583,562,12225,8.428571429,8
490,123822,TN,F,535,269,318,328,375,14661,7.6,10
491,22038,NC,M,444,222,259,259,291,10074,9.95,10
492,185024,MN,F,476,202,274,236,304,10581,23.85294118,8
493,129600,CO,F,593,256,298,336,399,37734,13,20
494,107613,California,M,2238,580,602,587,605,18247,3.25,7
495,165302,California,F,2811,524,577,599,645,23861,11.08333333,20
496,152990,California,F,1775,445,443,490,469,15256,10,20
497,88766,IL,M,2549,715,757,786,839,28878,11,15
498,4522,California,M,2356,523,560,560,615,21871,16.09090909,20
499,32350,FL,M,913,256,289,309,338,14424,13,20
500,74774,AR,M,500,245,308,304,314,12271,15,21
501,67475,MI,F,687,111,90,171,172,6615,5.222222222,5
502,104267,KS,M,284,231,258,269,299,9838,4.4375,5
503,131031,CO,F,678,155,242,196,306,8675,8.105263158,18
504,158058,California,M,1685,430,479,449,540,15765,7.611111111,5
505,181755,WA,F,1461,313,342,411,464,20659,5,5
506,181412,WA,male,538,227,252,278,308,10590,5,5
507,185602,WI,F,400,232,279,264,315,10504,9.533333333,10
508,23603,SC,M,824,348,371,365,400,14663,12.5,25
509,112943,OK,F,855,345,384,508,560,17869,8.729166667,12
510,44853,FL,M,578,246,323,275,323,14121,10.64285714,12
511,83094,MN,F,699,246,254,304,319,11020,13.6,20
512,148166,California,F,5372,673,845,801,892,44570,18.75,20
513,101113,MO,F,839,456,465,475,485,14713,9.625,10
514,101889,MO,F,662,424,436,444,456,13377,13.5,16
515,58808,KY,F,575,228,299,261,327,12600,10.5,10
516,85498,MN,F,281,176,207,208,235,7683,5.909090909,10
517,153864,California,F,3370,763,824,824,871,32072,9.888888889,20
518,145496,California,M,2803,555,616,546,620,17655,12.2,22
519,27566,GA,M,601,249,274,286,306,11235,15,30
520,38031,FL,M,828,401,396,451,451,13716,12.5,10
521,130756,CO,F,2408,906,952,924,961,42897,15,20
522,87281,MT,F,445,192,242,244,275,9747,7.3,8
523,16863,NC,female,951,307,427,370,487,17187,15,50
524,20065,NC,F,722,327,325,374,371,13168,20.85714286,40
525,142554,California,M,1811,350,405,440,466,18591,13.75,15
526,10789,MN,F,534,284,321,308,351,11303,5.290322581,3
527,64224,IN,F,866,443,453,454,472,10484,12.83333333,20
528,6695,IL,M,471,299,334,303,347,14658,5.647058824,6
529,139799,NM,F,987,405,544,490,599,20940,25,25
530,1254,TX,M,1102,613,639,648,676,20557,25,30
531,1549,California,M,5863,1500,1500,1146,1150,174523,50,50
532,2159,SD,F,198,193,211,237,256,8898,9.266666667,9
533,80903,WI,male,658,305,318,353,376,13284,6.318181818,15
534,186731,FL,F,512,175,198,208,236,12221,11.125,15
535,67342,MI,M,886,367,458,433,497,17984,11.28571429,30
536,30366,OK,M,1429,724,759,755,813,34070,5.1875,6
537,64441,IN,M,386,258,301,313,358,12513,5.428571429,10
538,175155,OR,F,740,211,259,257,312,12165,10,21
539,82015,WI,F,543,306,314,321,337,11140,10.91666667,18
540,170912,California,M,1896,502,511,548,555,17405,15,20
541,183055,WA,F,876,337,353,403,439,15017,7.875,10
542,134032,UT,F,575,305,349,326,368,9906,15,10
543,186573,WI,F,900,488,524,537,563,18369,7.692307692,3
544,37299,FL,F,1171,272,323,329,383,14539,9.888888889,15
545,165746,California,M,1429,492,497,507,508,14106,4.75,10
546,189520,California,M,4143,617,690,704,755,25985,13.72727273,20
547,26579,GA,F,858,388,418,429,494,19457,7.785714286,10
548,109583,LA,F,582,301,325,321,354,11139,4,5
549,40341,FL,F,902,410,413,460,461,15332,10,15
550,111615,AR,Female,356,229,236,219,225,8075,12.33333333,25
551,93397,IL,F,582,288,288,286,279,8165,20,20
552,5881,California,M,2469,340,411,475,522,23188,13.25,12
553,93184,IL,F,0,315,423,417,581,34143,5.4375,10
554,9946,IL,F,1107,428,476,432,497,15788,7.764705882,5
555,46671,AL,Male,746,366,409,399,433,13901,9.818181818,10
556,172750,California,M,967,300,348,342,412,13399,18.66666667,25
557,22264,NC,M,1250,319,411,429,540,25660,22.5,10
558,56479,KY,F,139,63,106,92,137,5159,3.3125,4
559,164372,California,M,1861,402,499,461,527,22794,14,25
560,5140,California,M,3247,653,666,722,732,24693,6.147058824,7
561,32198,FL,F,1146,384,435,447,504,24850,7.5,9
562,113607,OK,F,415,212,262,281,325,11659,9.333333333,15
563,19499,NC,female,854,382,407,406,419,14002,22.5,20
564,73028,MI,M,496,301,317,351,372,11714,8.833333333,9
565,35553,FL,F,726,302,334,326,363,12484,10.66666667,20
566,35463,FL,M,1028,394,493,483,584,25787,20,30
567,91591,IL,M,1464,256,413,294,457,22015,9.857142857,10
568,109099,LA,F,719,313,337,373,391,12333,6.428571429,6
569,174182,HI,F,3063,337,429,418,506,21051,20,20
570,183722,WA,F,684,280,311,326,355,11763,12.2,20
571,98374,IL,F,376,268,339,304,344,11979,6.217391304,15
572,126681,TX,F,927,386,417,448,484,16777,9.733333333,15
573,147936,California,M,3511,373,452,421,491,23187,5.466666667,5
574,152133,California,F,1185,354,373,369,383,11061,21.66666667,5
575,57929,KY,F,453,215,260,266,302,9722,8.307692308,10
576,15697,NC,U,535,283,307,306,336,12206,14,20
577,92814,IL,F,747,458,489,475,503,14965,10,25
578,98282,IL,M,439,362,388,371,404,13570,10.6,15
579,27798,GA,F,935,419,439,510,541,16922,11.21428571,10
580,45503,FL,M,616,212,234,248,282,11912,5.133333333,5
581,6006,CO,F,947,300,360,342,469,17986,85,100
582,138182,AZ,Female,572,204,242,238,253,10858,6,5
583,144714,California,F,5014,756,664,765,770,31694,13,16
584,10001,IL,M,675,278,298,341,409,22221,11.22222222,16
585,157860,California,M,3663,749,777,784,818,27400,4.285714286,4
586,58351,KY,M,269,224,256,250,284,8172,7.75,9
587,97552,IL,F,226,183,288,228,263,8763,14,50
588,85920,SD,M,278,199,244,238,270,9994,9.777777778,20
589,29401,GA,M,471,282,307,273,298,9015,10.33333333,15
590,12715,AL,Male,604,314,337,304,327,16211,15,15
591,90031,IL,F,1219,417,472,494,540,21371,3.722222222,3
592,55442,MS,M,382,142,181,205,240,9374,9.166666667,25
593,105984,KS,F,1699,462,657,581,787,35636,12.16666667,10
594,188035,AZ,F,1165,489,514,519,539,19234,11.5,23
595,101665,MO,F,803,413,429,447,473,15002,4.069767442,5
596,70774,MI,F,394,229,293,264,308,9859,3.7,4
597,23263,SC,F,490,328,341,336,373,11313,19.6,30
598,166475,California,U,949,264,371,321,411,12784,12.5,10
599,83042,MN,M,849,344,368,398,428,12940,17.85714286,10
600,149970,California,F,1372,385,419,421,449,13902,15,15
601,13863,TX,F,358,307,325,342,379,12507,6.933333333,6
602,64074,IN,F,325,144,231,178,190,4578,15,10
603,42096,FL,F,355,208,224,229,244,9881,20,20
604,169188,California,F,713,176,259,267,321,11467,7,10
605,18609,NC,female,1208,439,494,516,587,19955,14,10
606,109536,LA,M,550,294,313,303,319,9540,7.291666667,7
607,9348,OK,M,450,378,391,391,432,15711,11.68181818,10
608,136790,AZ,M,1460,629,633,659,663,21821,4,5
609,71332,MI,M,478,316,337,352,374,11298,7.3125,7
610,135430,AZ,Female,1165,489,514,519,539,19234,12.14285714,25
611,124484,TX,F,846,330,459,399,513,16752,8.25,8
612,184098,WA,F,694,319,321,342,362,11517,7.666666667,9
613,144850,California,F,4183,631,704,671,738,29875,5.428571429,5
614,188519,IN,F,744,396,457,432,492,15863,8,5
615,164367,California,F,875,280,330,326,398,18252,11.75,20
616,75992,IA,F,354,222,248,253,269,9579,7.8,8
617,34957,FL,F,1675,336,505,441,568,25558,20,10
618,110094,LA,F,421,194,233,202,247,7421,10,18
619,121590,TX,F,782,524,469,565,545,14635,10.73684211,10
620,140652,NM,F,574,212,268,256,300,10315,20,20
621,134319,UT,F,742,246,361,287,393,14377,12,13
622,27921,GA,F,1067,481,529,534,580,17607,11.25,14
623,29373,GA,F,860,468,490,464,507,15986,14.88888889,20
624,130684,AL,F,1175,586,619,626,662,22215,4.5,6
625,190920,California,M,916,242,321,293,369,10719,22,20
626,187259,California,F,4259,435,498,573,661,31730,15,15
627,45666,FL,F,566,218,242,249,272,11438,5.6,5
628,21335,NC,M,525,333,346,364,399,12885,6.923076923,10
629,160424,California,M,1582,299,335,330,359,12976,14.25,20
630,2194,FL,M,1006,282,398,383,452,19466,4.066666667,4
631,53151,TN,M,345,159,197,233,277,9775,20,40
632,126069,TX,F,362,204,216,246,262,7285,5.08,5
633,176292,OR,M,431,213,260,242,266,10611,9,25
634,151518,California,F,2457,381,445,472,531,17557,12.5,15
635,173872,HI,F,2789,463,488,524,551,22012,15,15
636,117726,TX,F,385,185,231,288,348,11857,8.666666667,10
637,18948,NC,J,1136,505,512,553,579,19283,13.4,17
638,7330,IL,F,623,255,294,283,285,11108,4.416666667,6
639,160576,California,M,5470,661,664,781,778,35092,9.75,15
640,72190,MI,M,673,354,394,406,438,14995,5.739130435,13
641,13292,KY,F,582,254,359,297,364,12981,6.357142857,10
642,13551,California,F,4392,516,539,509,549,21857,28.92307692,10
643,170935,California,F,1468,365,363,361,371,13469,10.66666667,10
644,126888,TX,M,764,320,363,377,406,11242,20,20
645,170215,California,F,1274,405,462,404,439,12537,4.454545455,8
646,168574,California,M,1749,234,281,291,327,14571,27.5,100
647,90482,IL,M,1509,545,617,599,680,23170,11.125,20
648,18896,NC,M,816,357,384,413,458,17434,11.6,20
649,161335,California,F,905,223,241,244,263,8614,6.111111111,13.92
650,82141,MN,F,1027,444,451,475,475,14926,8.5,10
651,187659,TN,F,871,464,501,503,539,18279,9,15
652,143523,California,F,2833,207,172,282,278,15398,3.705882353,3
653,64442,IN,M,428,240,319,268,324,10020,8,8
654,151902,California,M,1088,278,308,335,380,15011,7.285714286,10
655,140027,NM,F,1304,205,222,288,330,19336,17.09090909,25
656,147636,California,M,1859,420,407,465,461,12512,4.272727273,11
657,85010,MN,M,595,339,363,363,386,11471,5.954545455,9
658,12454,IL,M,3017,740,962,867,985,62084,9,15
659,118166,TX,F,396,195,249,246,287,9318,13.33333333,10
660,64165,AZ,Female,594,155,186,206,228,7939,7.8,20
661,191663,OR,M,538,121,173,169,222,9299,9.307692308,10
662,111021,AR,Female,332,170,222,233,269,8725,12.5,10
663,169280,California,F,1875,68,138,96,138,9127,8.333333333,10
664,138590,Arizona,feamale,1094,463,486,517,543,16974,12,30
665,123386,TX,M,386,213,287,275,327,10988,17.4,22
666,121759,TX,M,1565,713,741,838,905,39534,12.4,20
667,73534,MI,M,246,161,174,205,226,7228,5.1,6
668,168423,California,F,3325,597,603,611,600,18694,20,25
669,169605,California,F,1185,338,368,402,445,14193,6.666666667,7
670,157573,California,F,2438,540,672,588,687,30429,40.75,47
671,23706,SC,M,728,172,188,230,252,8494,12.5,15
672,21855,NC,female,824,285,305,333,356,13339,20,20
673,148511,California,F,3231,339,536,444,627,22508,11.75,20
674,3579,California,M,3937,450,581,578,680,29888,15.33333333,18
675,542,WI,male,535,192,303,263,374,11878,6.285714286,10
676,92079,IL,M,1008,450,496,463,540,19493,12.30769231,15
677,50967,TN,F,848,466,488,509,527,21110,10,15
678,160997,California,M,1158,369,398,373,386,11592,5.75,10
679,121718,TX,M,1139,303,566,455,633,19525,17.5,30
680,68807,TX,F,3741,1376,1469,1157,1183,57103,9,15
681,155045,TX,M,468,254,295,306,337,11472,8,10
682,146703,California,F,675,172,379,242,405,17897,12.5,15
683,81298,WI,J,533,324,336,337,348,12238,9.689655172,10
684,172301,California,M,1486,361,406,489,528,17774,12.75,23
685,92241,IL,M,1250,537,576,572,598,17954,7.619047619,20
686,116930,TX,F,3760,705,761,800,862,47863,11.9,20
687,20338,NC,M,1991,478,538,615,692,34641,8.636363636,12.5
688,177113,OR,F,404,199,258,250,293,10342,10,14
689,46687,AL,F,413,72,306,132,246,7241,5.115384615,10
690,171137,California,M,2094,600,606,639,654,22914,11.46153846,14
691,2499,IN,F,818,302,397,345,444,15112,5.642857143,5
692,149644,California,F,3206,313,399,383,465,18730,20,20
693,18584,NC,female,671,261,325,307,346,13238,10.6,12
694,186486,California,F,5045,604,663,703,797,42488,5.5,3
695,148544,California,F,4286,811,910,883,947,33614,13.6,10
696,17217,NC,M,621,300,342,299,351,10470,6.705882353,10
697,111833,AR,Female,377,173,212,225,261,8169,5,5
698,158245,CA,M,1993,442,472,484,520,16427,4.5,5
699,179776,WA,F,1493,248,240,317,293,16982,14,10
700,165102,CA,M,2973,614,674,656,721,30483,25,25
701,95341,IL,F,1028,208,234,220,263,10716,21.09090909,10
702,166375,CA,F,3373,546,670,633,752,32474,7,11
703,69577,MI,M,973,506,521,549,571,17806,7.2,8
704,29785,GA,F,505,185,236,227,276,9368,12.5,15
705,188279,MI,M,524,259,296,276,353,12714,8.666666667,10
706,150970,CA,F,1851,472,531,530,563,17217,20,20
707,77799,WI,male,923,373,481,402,497,16271,6.818181818,10
708,90694,IL,F,1401,420,474,466,508,17973,19.4,30
709,173508,HI,M,3952,696,715,774,786,24913,15,25
710,102775,ID,F,1250,367,430,404,478,19095,16.45454546,20
711,117255,TX,F,740,388,422,487,569,22630,8.714285714,10
712,145392,CA,U,3570,471,561,561,628,19152,8.272727273,15
713,185052,TX,M,2442,641,993,764,931,38212,89.44444444,100
714,179423,WA,F,1654,305,343,377,457,18438,20,20
715,6304,KS,M,500,272,438,381,451,30968,12.05555556,20
716,3631,OR,M,642,323,355,356,384,14420,13.11111111,13
717,78199,WI,male,0,0,0,0,0,0,9.7,15
718,128496,TX,M,430,210,256,264,311,11608,8.666666667,6
719,1292,FL,M,692,203,266,249,304,14602,7.6,15
720,114676,OK,F,1062,486,550,555,584,17908,15.33333333,20
721,93065,IL,M,1375,353,383,362,475,16388,9.5625,10
722,125181,TX,F,2469,346,767,559,835,47151,7.5,8
723,157204,CA,F,2400,451,526,481,569,17470,13.14285714,20
724,69445,MI,M,1472,532,580,583,634,20135,20,10
725,14370,FL,F,637,339,394,380,411,13370,4.5,5
726,10092,NV,M,1557,290,311,342,361,13837,9.428571429,10
727,58883,TX,F,1072,529,647,579,663,26712,7.833333333,5
728,99136,IL,M,326,184,256,242,292,11372,11.4,12
729,187142,CA,M,1277,220,245,274,285,9182,18.05882353,24
730,53893,TN,M,593,367,458,375,446,14435,25,25
731,161980,CA,M,3197,296,347,328,380,13818,4.111111111,4
732,23027,SC,M,685,435,465,425,441,14810,14.88888889,15
733,128963,TX,M,458,199,238,250,268,7438,7.778333333,10
734,7917,CA,M,5332,522,546,677,744,35022,4.814814815,3
735,190562,FL,F,695,283,305,337,377,13044,5.9375,10
736,168234,CA,F,3514,531,682,625,833,38075,23,23
737,41089,FL,F,883,374,421,417,466,19246,7.083333333,5
738,174803,OR,M,672,366,383,422,455,15505,7.894736842,10
739,162208,CA,M,5791,782,835,814,867,34593,9.846153846,10
740,113045,OK,F,699,393,477,430,487,14925,16.66666667,25
741,182105,WA,F,877,415,430,446,459,14758,11.28571429,10
742,19323,NC,M,740,279,295,358,398,12653,31.75,16.87
743,124683,TX,M,1074,481,504,560,590,18586,7,12
744,25641,GA,M,685,409,422,436,463,12546,9.4,10
745,165440,CA,F,1403,419,430,480,505,20395,9.4,20
746,124395,TX,M,838,337,366,441,496,18277,8.888888889,20
747,73504,MI,F,460,237,279,281,315,10728,13.85714286,20
748,188439,CA,F,1578,306,304,342,337,7046,9.118235294,14
749,187518,TX,F,944,438,509,492,532,17306,14.5,16
750,24212,SC,M,2817,767,863,866,917,39319,6.25,6
751,21386,NC,female,498,243,284,285,326,11462,7.833333333,10
752,110291,LA,M,0,0,0,0,0,0,9.47125,12
753,44828,MI,M,395,189,242,215,252,8510,6.857142857,6
754,45008,FL,F,651,271,287,303,325,11919,10.9,10
755,55484,MS,M,366,132,182,196,229,6873,12.75,25
756,149429,CA,F,2280,353,397,419,467,16726,5.484848485,10
757,48455,AL,Male,387,203,252,244,281,9654,6.333333333,8
758,28621,GA,F,550,144,211,206,253,10249,14,25
759,131467,CO,F,660,183,188,235,251,11152,4.090909091,2
760,160579,CA,F,3531,506,554,581,626,23233,9.540540541,9
761,20533,NC,M,738,313,350,372,411,14070,15.75,25
762,29103,GA,F,718,206,256,254,295,11129,5.8125,11
763,122350,TX,M,469,223,250,241,270,8518,21.63636364,25
764,191547,NE,F,318,216,250,240,265,8799,21.85,15
765,4544,CA,M,5132,655,757,721,826,38854,19.73684211,20
766,140808,NV,F,1181,451,466,494,521,17987,17.83333333,25
767,76625,IA,M,386,232,276,274,313,9987,5,6
768,57349,KY,F,685,288,405,320,379,15832,6,7
769,27366,GA,M,756,334,334,426,421,15669,6.380952381,16
770,100146,MO,M,464,256,310,283,322,10907,19.28571429,25
771,11991,LA,M,0,0,0,0,0,0,17,25
772,27736,GA,F,1245,618,634,687,705,21467,7.285714286,8
773,114873,OK,U,553,176,220,235,275,10891,7.53125,10
774,156997,CA,F,1869,358,358,344,359,15739,20,25
775,80646,WI,male,360,198,217,248,269,8452,3.555555556,4
776,190837,WI,F,432,203,300,226,323,9769,8.125,11
777,18322,NC,M,807,329,374,390,422,16724,7.375,10
778,118819,TX,F,786,421,460,393,453,12335,12.33333333,20
779,14233,WY,male,307,184,264,247,341,10860,18.33333333,25
780,142163,NV,M,1270,447,419,476,472,15652,8.833333333,12
781,149757,CA,F,4167,213,376,224,279,11264,13,22
782,49650,AL,Male,472,166,218,257,302,8760,9.777777778,10
783,61191,IN,F,472,305,308,306,322,11371,6.578947368,10
784,23491,SC,M,824,348,371,365,400,14663,9.166666667,10
785,87127,MT,female,862,248,359,357,432,21284,10,10
786,263,SC,F,2156,331,319,419,401,24742,11.625,10
787,137962,AZ,M,906,396,417,443,485,20138,9.666666667,10
788,21746,NC,female,481,162,204,212,247,10228,10.36363636,10
789,140632,NM,F,560,259,333,295,345,11660,14.2,20
790,20773,NC,M,475,136,186,201,245,8676,4.909090909,5
791,81006,WI,F,567,149,158,210,223,7817,5,6
792,135060,AZ,Female,1654,439,545,536,652,23572,12.5,20
793,86626,ND,M,799,325,400,421,506,17372,3.4,6
794,173039,CA,F,574,223,243,241,263,8735,23.11111111,50
795,105660,KS,M,430,236,333,314,388,13227,9,5
796,35935,FL,M,711,266,351,305,363,13120,10.66666667,21
797,31746,FL,M,576,326,326,353,339,11310,8.333333333,6
798,71491,MI,F,786,381,443,422,479,16368,17.5,25
799,188666,FL,M,710,387,446,442,494,15917,14.77777778,25
800,135016,AZ,Female,433,194,183,196,183,5088,7.5,14
801,175283,OR,F,1027,447,584,520,633,25039,42.08333333,50
802,69983,MI,M,475,239,295,291,319,10528,7.5625,11
803,42291,FL,M,568,221,256,273,328,14886,10.52631579,15
804,160869,CA,M,1035,328,339,298,313,9472,4.15,4
805,28003,IL,F,1671,662,664,700,711,23530,9.2,15
806,104732,KS,F,605,306,335,343,362,14037,6.285714286,10
807,126035,TX,U,262,163,206,226,260,7587,10.0625,21
808,29852,GA,M,593,301,341,316,361,11838,9.643571429,17
809,118091,TX,M,491,356,384,357,387,12961,16.125,20
810,8204,MI,F,301,205,208,246,256,8803,13.25,10
811,90947,IL,F,560,296,384,340,388,14237,15,25
812,144769,CA,U,5879,703,976,794,930,57390,5.8,6
813,6912,NV,F,617,168,202,239,259,9154,12.91666667,15
814,2464,TX,M,481,195,248,265,307,11476,7.823529412,7
815,71400,MI,M,602,336,366,363,391,12418,8,15
816,250,IL,F,469,222,241,257,304,10469,10.875,15
817,99325,MO,M,1191,440,536,515,575,20176,10,10
818,120461,TX,F,547,309,337,340,377,11973,16.4,20
819,185760,GA,F,659,250,338,334,432,14914,6.916666667,10
820,133285,ID,F,466,205,242,242,265,10962,25,30
821,60526,IN,M,347,213,221,252,275,7915,5.5,6
822,26858,GA,M,871,408,426,452,476,16480,11.33333333,15
823,61488,IN,M,682,367,432,395,448,14194,5.403846154,7
824,182156,WA,F,987,393,408,420,427,13350,22,27
825,133925,ID,M,605,213,241,269,303,10788,22,25
826,115431,OK,M,389,177,218,211,248,7982,4.8,5
827,72366,MI,M,448,291,309,330,359,11662,10.5,20
828,32527,FL,F,786,352,371,384,423,16104,3.444444444,3
829,175974,OR,M,542,199,219,239,262,9349,7.444444444,11
830,96008,IL,F,300,87,163,134,185,7586,4.838709677,5
831,106610,NE,M,475,318,360,324,366,13159,10.5,15
832,80395,WI,F,902,477,507,500,517,15876,15,50
833,86225,SD,M,499,247,283,273,331,12213,13.5,10
834,43595,MI,M,684,461,523,503,543,17874,5.75,6
835,144812,CA,M,3608,336,462,421,526,19440,80,50
836,182480,WA,F,705,337,416,449,569,20987,30.71428571,50
837,135265,AZ,feamale,815,264,439,322,472,18423,10,14
838,84610,MN,F,780,477,485,488,507,16525,3.113636364,4
839,116533,TX,F,496,234,218,260,259,9429,7.619047619,10
840,29501,GA,U,510,276,338,305,347,10325,17.42857143,21
841,102351,MO,F,787,208,271,264,356,11107,13.33333333,23
842,136935,OK,F,454,312,311,302,306,9808,9,15
843,137833,AZ,M,762,375,396,418,437,14900,22.5,25
